Date,Country,Sex,SexQF,AgeGroup,AgeGroupQF,DailyPositive,CumulativePositive,CrudeRatePositive,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,CumulativeNegative,CrudeRateNegative
20210107,S92000003,Male,,45 to 64,,306,19206,2657.240101,6,293,40.53792302,125594,17376.51844
20210107,S92000003,Male,,60+,,210,14477,2239.281549,29,2585,399.844084,117288,18141.93924
20210107,S92000003,Male,,65 to 74,,70,4735,1688.424221,6,547,195.0513302,43961,15675.77976
20210107,S92000003,Male,,75 to 84,,44,3604,2411.089406,10,1015,679.0387755,31765,21250.90316
20210107,S92000003,Male,,85plus,,25,2230,4859.870113,9,891,1941.768731,14333,31236.10687
20210107,S92000003,Male,,Total,d,993,65934,2473.874499,31,2770,103.9316947,533071,20001.07309
20210107,S92000003,Total,d,0 to 14,,115,8644,1005.361774,0,1,0.11630747,171859,19988.48556
20210107,S92000003,Total,d,0 to 59,,1672,115570,2848.410207,2,299,7.369340242,930038,22922.29585
20210107,S92000003,Total,d,15 to 19,,131,10789,3824.25918,0,0,0,56353,19974.8334
20210107,S92000003,Total,d,20 to 24,,224,14178,4148.585975,0,3,0.877821831,91990,26916.94342
20210107,S92000003,Total,d,25 to 44,,710,46644,3258.844202,0,35,2.445320878,371362,25945.69292
20210107,S92000003,Total,d,45 to 64,,620,43737,2925.649687,6,460,30.77025987,300572,20105.82294
20210107,S92000003,Total,d,60+,,525,32282,2291.699352,42,4903,348.0639961,262764,18653.61776
20210107,S92000003,Total,d,65 to 74,,147,9251,1577.960745,9,874,149.0798498,89856,15326.9096
20210107,S92000003,Total,d,75 to 84,,124,7847,2297.763436,17,1758,514.7786569,69652,20395.5421
20210107,S92000003,Total,d,85plus,,126,6762,5270.008027,12,2071,1614.04712,41158,32076.75102
20210107,S92000003,Total,d,Total,d,2197,147887,2705.579949,44,5202,95.1701427,1192982,21825.50311
20210108,S92000003,Female,,0 to 14,,56,4354,1038.870556,0,0,0,79736,19025.12234
20210108,S92000003,Female,,0 to 59,,789,64888,3182.90469,3,117,5.739117383,515735,25297.98037
20210108,S92000003,Female,,15 to 19,,51,5991,4344.042984,0,0,0,30678,22244.45846
20210108,S92000003,Female,,20 to 24,,94,7820,4642.244424,0,2,1.187274789,52781,31332.77531
20210108,S92000003,Female,,25 to 44,,341,26465,3661.131278,0,13,1.798401912,211962,29322.52817
20210108,S92000003,Female,,45 to 64,,283,24803,3212.116503,3,170,22.01587733,175582,22738.77514
20210108,S92000003,Female,,60+,,181,17976,2358.600113,18,2336,306.5025513,145961,19151.29234
20210108,S92000003,Female,,65 to 74,,49,4564,1492.36162,3,330,107.9052004,46104,15075.33745
20210108,S92000003,Female,,75 to 84,,53,4295,2236.629693,5,748,389.5224704,37987,19781.80493
20210108,S92000003,Female,,85plus,,43,4572,5546.860783,10,1190,1443.73673,26866,32594.47983
20210108,S92000003,Female,,Total,d,970,82870,2958.810163,21,2453,87.58249464,661758,23627.56481
20210108,S92000003,Male,,0 to 14,,55,4400,998.4546645,0,1,0.226921515,92432,20974.80944
20210108,S92000003,Male,,0 to 59,,678,52126,2582.144042,1,186,9.213804856,418032,20707.8778
20210108,S92000003,Male,,15 to 19,,49,4897,3395.812963,0,0,0,25893,17955.43906
20210108,S92000003,Male,,20 to 24,,96,6547,3777.798294,0,1,0.577027386,39613,22857.78583
20210108,S92000003,Male,,25 to 44,,286,20792,2934.895072,0,22,3.105410331,161070,22735.83827
20210108,S92000003,Male,,45 to 64,,240,19446,2690.445225,3,296,40.95298708,126401,17488.17067
20210108,S92000003,Male,,60+,,171,14648,2265.731583,20,2605,402.9376553,117793,18220.05191
20210108,S92000003,Male,,65 to 74,,52,4787,1706.966577,6,553,197.1908329,44167,15749.23602
20210108,S92000003,Male,,75 to 84,,50,3654,2444.539592,8,1023,684.3908052,31867,21319.14153
20210108,S92000003,Male,,85plus,,21,2251,4905.635706,4,895,1950.485987,14382,31342.89326
20210108,S92000003,Male,,Total,d,849,66783,2505.729375,21,2791,104.7196246,535856,20105.56759
20210108,S92000003,Total,d,0 to 14,,111,8755,1018.271904,0,1,0.11630747,172226,20031.1704
20210108,S92000003,Total,d,0 to 59,,1467,117037,2884.566802,4,303,7.467926733,934710,23037.44487
20210108,S92000003,Total,d,15 to 19,,100,10889,3859.70509,0,0,0,56599,20062.03034
20210108,S92000003,Total,d,20 to 24,,190,14368,4204.181358,0,3,0.877821831,92511,27069.39182
20210108,S92000003,Total,d,25 to 44,,627,47271,3302.650379,0,35,2.445320878,373471,26093.04097
20210108,S92000003,Total,d,45 to 64,,523,44260,2960.634135,6,466,31.17161109,302326,20223.15128
20210108,S92000003,Total,d,60+,,352,32634,2316.687834,38,4941,350.7616163,263917,18735.46923
20210108,S92000003,Total,d,65 to 74,,101,9352,1595.188508,9,883,150.614997,90306,15403.66695
20210108,S92000003,Total,d,75 to 84,,103,7950,2327.92396,13,1771,518.585325,69893,20466.11187
20210108,S92000003,Total,d,85plus,,64,6826,5319.886837,14,2085,1624.95811,41295,32183.52285
20210108,S92000003,Total,d,Total,d,1822,149709,2738.913282,42,5244,95.93852909,1198810,21932.12587
20210109,S92000003,Female,,0 to 14,,57,4411,1052.470837,0,0,0,79873,19057.81074
20210109,S92000003,Female,,0 to 59,,634,65522,3214.003839,0,117,5.739117383,517515,25385.29344
20210109,S92000003,Female,,15 to 19,,47,6038,4378.12244,0,0,0,30803,22335.09531
20210109,S92000003,Female,,20 to 24,,84,7904,4692.109965,0,2,1.187274789,52986,31454.47098
20210109,S92000003,Female,,25 to 44,,256,26721,3696.545962,0,13,1.798401912,212714,29426.5588
20210109,S92000003,Female,,45 to 64,,230,25033,3241.90269,0,170,22.01587733,176279,22829.04024
20210109,S92000003,Female,,60+,,164,18140,2380.118271,18,2354,308.8643005,146447,19215.05956
20210109,S92000003,Female,,65 to 74,,38,4602,1504.787067,6,336,109.8671131,46284,15134.19483
20210109,S92000003,Female,,75 to 84,,38,4333,2256.418268,3,751,391.0847263,38089,19834.92163
20210109,S92000003,Female,,85plus,,48,4620,5605.095541,9,1199,1454.655748,26934,32676.97907
20210109,S92000003,Female,,Total,d,798,83668,2987.302145,18,2471,88.22517092,664024,23708.47062
20210109,S92000003,Male,,0 to 14,,48,4448,1009.346897,0,1,0.226921515,92580,21008.39383
20210109,S92000003,Male,,0 to 59,,546,52672,2609.191018,1,187,9.263341441,419569,20784.01553
20210109,S92000003,Male,,15 to 19,,41,4938,3424.244315,0,0,0,25969,18008.14107
20210109,S92000003,Male,,20 to 24,,62,6609,3813.573992,0,1,0.577027386,39763,22944.33994
20210109,S92000003,Male,,25 to 44,,247,21039,2969.760361,0,22,3.105410331,161784,22836.62295
20210109,S92000003,Male,,45 to 64,,187,19633,2716.317552,3,299,41.36805114,126968,17566.61778
20210109,S92000003,Male,,60+,,147,14795,2288.469332,19,2624,405.8765479,118208,18284.24351
20210109,S92000003,Male,,65 to 74,,58,4845,1727.648437,3,556,198.2605843,44336,15809.49868
20210109,S92000003,Male,,75 to 84,,37,3691,2469.292729,6,1029,688.4048275,31962,21382.69689
20210109,S92000003,Male,,85plus,,13,2264,4933.966787,8,903,1967.920499,14415,31414.81062
20210109,S92000003,Male,,Total,d,693,67476,2531.731059,20,2811,105.4700339,537808,20178.80754
20210109,S92000003,Total,d,0 to 14,,105,8860,1030.484188,0,1,0.11630747,172511,20064.31803
20210109,S92000003,Total,d,0 to 59,,1180,118217,2913.649817,1,304,7.492573356,938029,23119.24702
20210109,S92000003,Total,d,15 to 19,,88,10977,3890.89749,0,0,0,56800,20133.27662
20210109,S92000003,Total,d,20 to 24,,146,14514,4246.90202,0,3,0.877821831,92866,27173.2674
20210109,S92000003,Total,d,25 to 44,,503,47774,3337.793133,0,35,2.445320878,374939,26195.60471
20210109,S92000003,Total,d,45 to 64,,417,44677,2988.528044,3,469,31.3722867,303590,20307.7026
20210109,S92000003,Total,d,60+,,311,32945,2338.765725,37,4978,353.3882465,264818,18799.43123
20210109,S92000003,Total,d,65 to 74,,96,9448,1611.563411,9,892,152.1501442,90655,15463.19655
20210109,S92000003,Total,d,75 to 84,,75,8025,2349.885507,9,1780,521.2207106,70090,20523.79753
20210109,S92000003,Total,d,85plus,,61,6887,5367.427578,17,2102,1638.207169,41396,32262.23784
20210109,S92000003,Total,d,Total,d,1497,151206,2766.300768,38,5282,96.63373582,1203032,22009.367
20210110,S92000003,Female,,0 to 14,,32,4443,1060.106082,0,0,0,80001,19088.35172
20210110,S92000003,Female,,0 to 59,,601,66123,3243.484262,1,118,5.788169668,519124,25464.21857
20210110,S92000003,Female,,15 to 19,,40,6078,4407.126232,0,0,0,30909,22411.95536
20210110,S92000003,Female,,20 to 24,,72,7976,4734.851858,0,2,1.187274789,53173,31565.48117
20210110,S92000003,Female,,25 to 44,,246,26967,3730.577259,0,13,1.798401912,213420,29524.22586
20210110,S92000003,Female,,45 to 64,,253,25286,3274.667495,1,171,22.14538249,176894,22908.68591
20210110,S92000003,Female,,60+,,179,18319,2403.604554,25,2379,312.1445076,146934,19278.958
20210110,S92000003,Female,,65 to 74,,45,4647,1519.501413,4,340,111.1750549,46448,15187.82045
20210110,S92000003,Female,,75 to 84,,48,4381,2281.414362,7,758,394.7299901,38207,19896.37036
20210110,S92000003,Female,,85plus,,44,4664,5658.477404,14,1213,1471.640886,27006,32764.33121
20210110,S92000003,Female,,Total,d,780,84448,3015.15145,26,2497,89.15348109,666120,23783.3067
20210110,S92000003,Male,,0 to 14,,41,4489,1018.650679,0,1,0.226921515,92706,21036.98594
20210110,S92000003,Male,,0 to 59,,497,53169,2633.810701,2,189,9.362414611,421030,20856.38849
20210110,S92000003,Male,,15 to 19,,27,4965,3442.967401,0,0,0,26048,18062.92344
20210110,S92000003,Male,,20 to 24,,63,6672,3849.926718,0,1,0.577027386,39920,23034.93324
20210110,S92000003,Male,,25 to 44,,201,21240,2998.132519,0,22,3.105410331,162433,22928.23256
20210110,S92000003,Male,,45 to 64,,213,19846,2745.7871,4,303,41.92146988,127546,17646.58679
20210110,S92000003,Male,,60+,,145,14940,2310.897723,31,2655,410.6715834,118608,18346.11494
20210110,S92000003,Male,,65 to 74,,49,4894,1745.121042,7,563,200.7566708,44495,15866.1955
20210110,S92000003,Male,,75 to 84,,29,3720,2488.693837,10,1039,695.0948647,32041,21435.54818
20210110,S92000003,Male,,85plus,,19,2283,4975.373752,12,915,1994.072266,14449,31488.90729
20210110,S92000003,Male,,Total,d,642,68118,2555.819199,33,2844,106.7082093,539669,20248.63313
20210110,S92000003,Total,d,0 to 14,,73,8933,1038.974633,0,1,0.11630747,172765,20093.86013
20210110,S92000003,Total,d,0 to 59,,1098,119315,2940.711809,3,307,7.566513225,941105,23195.06003
20210110,S92000003,Total,d,15 to 19,,67,11044,3914.64625,0,0,0,56986,20199.20601
20210110,S92000003,Total,d,20 to 24,,135,14649,4286.404003,0,3,0.877821831,93213,27274.80212
20210110,S92000003,Total,d,25 to 44,,447,48221,3369.023374,0,35,2.445320878,376295,26290.34343
20210110,S92000003,Total,d,45 to 64,,466,45143,3019.699656,5,474,31.70674605,304784,20387.57149
20210110,S92000003,Total,d,60+,,324,33269,2361.766487,56,5034,357.3636868,265705,18862.39936
20210110,S92000003,Total,d,65 to 74,,94,9542,1627.597171,11,903,154.0264352,90978,15518.29128
20210110,S92000003,Total,d,75 to 84,,77,8102,2372.432695,17,1797,526.1986612,70287,20581.4832
20210110,S92000003,Total,d,85plus,,63,6950,5416.527032,26,2128,1658.470435,41502,32344.84962
20210110,S92000003,Total,d,Total,d,1423,152629,2792.334431,59,5341,97.71313575,1206995,22081.86974
20210111,S92000003,Female,,0 to 14,,52,4495,1072.513356,0,0,0,80190,19133.44738
20210111,S92000003,Female,,0 to 59,,857,66980,3285.522071,3,121,5.935326524,521746,25592.83366
20210111,S92000003,Female,,15 to 19,,62,6140,4452.08211,0,0,0,31037,22504.7675
20210111,S92000003,Female,,20 to 24,,86,8062,4785.904674,0,2,1.187274789,53453,31731.69964
20210111,S92000003,Female,,25 to 44,,335,27302,3776.920693,0,13,1.798401912,214521,29676.53667
20210111,S92000003,Female,,45 to 64,,393,25679,3325.563024,3,174,22.53389798,178007,23052.82516
20210111,S92000003,Female,,60+,,293,18612,2442.048581,14,2393,313.9814235,147661,19374.34642
20210111,S92000003,Female,,65 to 74,,82,4729,1546.31422,4,344,112.4829968,46767,15292.12881
20210111,S92000003,Female,,75 to 84,,64,4445,2314.742488,3,761,396.292246,38348,19969.79639
20210111,S92000003,Female,,85plus,,76,4740,5750.682439,7,1220,1480.133455,27084,32858.96269
20210111,S92000003,Female,,Total,d,1150,85598,3056.211323,17,2514,89.76045313,669480,23903.27294
20210111,S92000003,Male,,0 to 14,,48,4537,1029.542912,0,1,0.226921515,92928,21087.36251
20210111,S92000003,Male,,0 to 59,,732,53901,2670.071481,1,190,9.411951197,423417,20974.63231
20210111,S92000003,Male,,15 to 19,,53,5018,3479.720125,0,0,0,26158,18139.20267
20210111,S92000003,Male,,20 to 24,,75,6747,3893.203771,0,1,0.577027386,40176,23182.65225
20210111,S92000003,Male,,25 to 44,,312,21552,3042.172884,0,22,3.105410331,163512,23080.53882
20210111,S92000003,Male,,45 to 64,,298,20144,2787.016796,1,304,42.05982457,128462,17773.31968
20210111,S92000003,Male,,60+,,200,15140,2341.833436,30,2685,415.3119403,119243,18444.33583
20210111,S92000003,Male,,65 to 74,,66,4960,1768.655572,9,572,203.9659249,44748,15956.4112
20210111,S92000003,Male,,75 to 84,,45,3765,2518.799005,6,1045,699.108887,32184,21531.21571
20210111,S92000003,Male,,85plus,,35,2318,5051.649741,15,930,2026.761975,14492,31582.61779
20210111,S92000003,Male,,Total,d,932,69050,2590.788275,31,2875,107.8713438,542696,20362.20758
20210111,S92000003,Total,d,0 to 14,,101,9034,1050.721688,0,1,0.11630747,173176,20141.6625
20210111,S92000003,Total,d,0 to 59,,1590,120905,2979.89994,4,311,7.665099717,946121,23318.68749
20210111,S92000003,Total,d,15 to 19,,115,11159,3955.409046,0,0,0,57224,20283.56728
20210111,S92000003,Total,d,20 to 24,,161,14810,4333.513774,0,3,0.877821831,93750,27431.93223
20210111,S92000003,Total,d,25 to 44,,647,48868,3414.226877,0,35,2.445320878,378480,26443.00132
20210111,S92000003,Total,d,45 to 64,,691,45834,3065.921937,4,478,31.97431352,306815,20523.42888
20210111,S92000003,Total,d,60+,,493,33762,2396.76456,44,5078,360.487247,267068,18959.15874
20210111,S92000003,Total,d,65 to 74,,148,9690,1652.841813,13,916,156.2438701,91550,15615.85841
20210111,S92000003,Total,d,75 to 84,,109,8211,2404.350143,9,1806,528.8340468,70571,20664.64425
20210111,S92000003,Total,d,85plus,,111,7061,5503.035593,22,2150,1675.616276,41623,32439.15175
20210111,S92000003,Total,d,Total,d,2087,154716,2830.515917,48,5389,98.59129162,1213392,22198.90231
20210112,S92000003,Female,,0 to 14,,58,4553,1086.352238,0,0,0,80347,19170.90781
20210112,S92000003,Female,,0 to 59,,859,67839,3327.657984,1,122,5.984378809,523926,25699.76764
20210112,S92000003,Female,,15 to 19,,57,6197,4493.412514,0,0,0,31165,22597.57963
20210112,S92000003,Female,,20 to 24,,83,8145,4835.176577,0,2,1.187274789,53691,31872.98534
20210112,S92000003,Female,,25 to 44,,354,27656,3825.892561,0,13,1.798401912,215468,29807.54333
20210112,S92000003,Female,,45 to 64,,388,26067,3375.811026,4,178,23.05191862,178902,23168.73227
20210112,S92000003,Female,,60+,,285,18897,2479.442942,30,2423,317.9176721,148258,19452.67776
20210112,S92000003,Female,,65 to 74,,63,4792,1566.914304,2,346,113.1369677,46985,15363.41164
20210112,S92000003,Female,,75 to 84,,67,4512,2349.63287,9,770,400.9790137,38477,20036.97339
20210112,S92000003,Female,,85plus,,74,4814,5840.461025,16,1236,1499.545041,27149,32937.82226
20210112,S92000003,Female,,Total,d,1144,86742,3097.056971,31,2545,90.86728449,672257,24002.4236
20210112,S92000003,Male,,0 to 14,,43,4580,1039.300537,0,1,0.226921515,93129,21132.97374
20210112,S92000003,Male,,0 to 59,,652,54553,2702.369335,0,190,9.411951197,425379,21071.82309
20210112,S92000003,Male,,15 to 19,,43,5061,3509.538372,0,0,0,26243,18198.14572
20210112,S92000003,Male,,20 to 24,,74,6821,3935.903798,0,1,0.577027386,40375,23297.4807
20210112,S92000003,Male,,25 to 44,,299,21851,3084.378233,0,22,3.105410331,164397,23205.46101
20210112,S92000003,Male,,45 to 64,,254,20398,2822.158887,3,307,42.47488862,129201,17875.5638
20210112,S92000003,Male,,60+,,180,15320,2369.675577,20,2705,418.4055115,119764,18524.92336
20210112,S92000003,Male,,65 to 74,,59,5019,1789.694015,7,579,206.4620113,44978,16038.42547
20210112,S92000003,Male,,75 to 84,,37,3802,2543.552142,4,1049,701.7849019,32283,21597.44708
20210112,S92000003,Male,,85plus,,23,2341,5101.773962,6,936,2039.837859,14537,31680.68692
20210112,S92000003,Male,,Total,d,832,69882,2622.005304,20,2895,108.6217532,545179,20455.3709
20210112,S92000003,Total,d,0 to 14,,101,9135,1062.468742,0,1,0.11630747,173534,20183.30057
20210112,S92000003,Total,d,0 to 59,,1512,122417,3017.165633,1,312,7.689746339,950275,23421.06956
20210112,S92000003,Total,d,15 to 19,,101,11260,3991.209414,0,0,0,57438,20359.42152
20210112,S92000003,Total,d,20 to 24,,157,14967,4379.453117,0,3,0.877821831,94187,27559.80161
20210112,S92000003,Total,d,25 to 44,,653,49521,3459.849578,0,35,2.445320878,380318,26571.4156
20210112,S92000003,Total,d,45 to 64,,642,46476,3108.866517,7,485,32.44255661,308455,20633.13154
20210112,S92000003,Total,d,60+,,465,34227,2429.774912,50,5128,364.0367473,268187,19038.59656
20210112,S92000003,Total,d,65 to 74,,122,9812,1673.651586,9,925,157.7790173,91998,15692.27463
20210112,S92000003,Total,d,75 to 84,,104,8315,2434.803488,13,1819,532.640715,70799,20731.40735
20210112,S92000003,Total,d,85plus,,97,7158,5578.633165,22,2172,1692.762117,41733,32524.88095
20210112,S92000003,Total,d,Total,d,1977,156693,2866.684962,51,5440,99.52433224,1218668,22295.42627
20210113,S92000003,Female,,0 to 14,,41,4594,1096.134896,0,0,0,80526,19213.61746
20210113,S92000003,Female,,0 to 59,,724,68563,3363.171838,1,123,6.033431095,526066,25804.73953
20210113,S92000003,Female,,15 to 19,,49,6246,4528.942159,0,0,0,31282,22682.41573
20210113,S92000003,Female,,20 to 24,,82,8227,4883.854844,0,2,1.187274789,53929,32014.27104
20210113,S92000003,Female,,25 to 44,,302,27958,3867.670821,0,13,1.798401912,216418,29938.96501
20210113,S92000003,Female,,45 to 64,,307,26374,3415.56911,2,180,23.31092894,179712,23273.63145
20210113,S92000003,Female,,60+,,204,19101,2506.209432,26,2449,321.3290874,148792,19522.74299
20210113,S92000003,Female,,65 to 74,,48,4840,1582.609606,6,352,115.0988804,47160,15420.63409
20210113,S92000003,Female,,75 to 84,,43,4555,2372.025204,8,778,405.1450294,38599,20100.50513
20210113,S92000003,Female,,85plus,,56,4870,5908.401577,11,1247,1512.890507,27232,33038.51987
20210113,S92000003,Female,,Total,d,928,87670,3130.190504,27,2572,91.83129891,674931,24097.89673
20210113,S92000003,Male,,0 to 14,,43,4623,1049.058162,0,1,0.226921515,93301,21172.00424
20210113,S92000003,Male,,0 to 59,,612,55165,2732.685725,1,191,9.461487782,427274,21165.69492
20210113,S92000003,Male,,15 to 19,,41,5102,3537.969724,0,0,0,26322,18252.92808
20210113,S92000003,Male,,20 to 24,,70,6891,3976.295715,0,1,0.577027386,40580,23415.77131
20210113,S92000003,Male,,25 to 44,,245,22096,3118.961212,1,23,3.246565346,165289,23331.37128
20210113,S92000003,Male,,45 to 64,,266,20664,2858.961233,1,308,42.61324331,129882,17969.78334
20210113,S92000003,Male,,60+,,163,15483,2394.888183,23,2728,421.9631184,120206,18593.29128
20210113,S92000003,Male,,65 to 74,,44,5063,1805.383702,8,587,209.3146816,45157,16102.25397
20210113,S92000003,Male,,75 to 84,,45,3847,2573.65731,7,1056,706.467928,32366,21652.97439
20210113,S92000003,Male,,85plus,,21,2362,5147.539555,7,943,2055.093057,14583,31780.93536
20210113,S92000003,Male,,Total,d,775,70657,2651.083666,24,2919,109.5222444,547516,20543.05624
20210113,S92000003,Total,d,0 to 14,,84,9219,1072.23857,0,1,0.11630747,173885,20224.1245
20210113,S92000003,Total,d,0 to 59,,1336,123753,3050.093522,2,314,7.739039585,954316,23520.66656
20210113,S92000003,Total,d,15 to 19,,90,11350,4023.110733,0,0,0,57634,20428.89551
20210113,S92000003,Total,d,20 to 24,,152,15119,4423.929423,0,3,0.877821831,94631,27689.71924
20210113,S92000003,Total,d,25 to 44,,547,50068,3498.06645,1,36,2.515187189,382162,26700.24907
20210113,S92000003,Total,d,45 to 64,,573,47049,3147.195558,3,488,32.64323222,309949,20733.068
20210113,S92000003,Total,d,60+,,367,34594,2455.828244,49,5177,367.5152575,269163,19107.8828
20210113,S92000003,Total,d,65 to 74,,92,9904,1689.344202,14,939,160.167024,92352,15752.65708
20210113,S92000003,Total,d,75 to 84,,88,8403,2460.571703,15,1834,537.0330243,71004,20791.43558
20210113,S92000003,Total,d,85plus,,77,7235,5638.643608,18,2190,1706.790532,41862,32625.41793
20210113,S92000003,Total,d,Total,d,1712,158405,2898.005854,51,5491,100.4573729,1223690,22387.30333
20210114,S92000003,Female,,0 to 14,,56,4650,1109.496575,0,0,0,80678,19249.88487
20210114,S92000003,Female,,0 to 59,,674,69237,3396.233079,3,126,6.180587951,527985,25898.87087
20210114,S92000003,Female,,15 to 19,,39,6285,4557.220857,0,0,0,31398,22766.52672
20210114,S92000003,Female,,20 to 24,,66,8293,4923.034912,0,2,1.187274789,54141,32140.12217
20210114,S92000003,Female,,25 to 44,,284,28242,3906.958985,0,13,1.798401912,217265,30056.13781
20210114,S92000003,Female,,45 to 64,,275,26649,3451.18303,4,184,23.82894958,180447,23368.81775
20210114,S92000003,Female,,60+,,168,19269,2528.252424,27,2476,324.8717111,149273,19585.85417
20210114,S92000003,Female,,65 to 74,,42,4882,1596.342995,5,357,116.7338077,47347,15481.78037
20210114,S92000003,Female,,75 to 84,,39,4594,2392.334531,9,787,409.8317971,38696,20151.01807
20210114,S92000003,Female,,85plus,,41,4911,5958.143767,12,1259,1527.449196,27286,33104.03397
20210114,S92000003,Female,,Total,d,842,88512,3160.253472,30,2602,92.90242603,677331,24183.5869
20210114,S92000003,Male,,0 to 14,,46,4669,1059.496552,0,1,0.226921515,93466,21209.44629
20210114,S92000003,Male,,0 to 59,,637,55802,2764.24053,2,193,9.560560952,428934,21247.92566
20210114,S92000003,Male,,15 to 19,,43,5145,3567.787971,0,0,0,26412,18315.33837
20210114,S92000003,Male,,20 to 24,,59,6950,4010.340331,0,1,0.577027386,40783,23532.90787
20210114,S92000003,Male,,25 to 44,,272,22368,3157.355376,1,24,3.387720361,166038,23437.09638
20210114,S92000003,Male,,45 to 64,,257,20921,2894.518387,3,311,43.02830737,130451,18048.50715
20210114,S92000003,Male,,60+,,139,15622,2416.388503,26,2754,425.9847611,120616,18656.70949
20210114,S92000003,Male,,65 to 74,,48,5111,1822.499724,5,592,211.0976005,45330,16163.94296
20210114,S92000003,Male,,75 to 84,,29,3876,2593.058417,10,1066,713.1579652,32457,21713.85373
20210114,S92000003,Male,,85plus,,22,2384,5195.484461,9,952,2074.706882,14613,31846.31478
20210114,S92000003,Male,,Total,d,776,71433,2680.199549,28,2947,110.5728175,549586,20620.7236
20210114,S92000003,Total,d,0 to 14,,102,9321,1084.101932,0,1,0.11630747,174203,20261.11027
20210114,S92000003,Total,d,0 to 59,,1311,125064,3082.405244,5,319,7.8622727,957905,23609.12329
20210114,S92000003,Total,d,15 to 19,,82,11432,4052.176379,0,0,0,57841,20502.26854
20210114,S92000003,Total,d,20 to 24,,125,15244,4460.505333,0,3,0.877821831,95046,27811.15126
20210114,S92000003,Total,d,25 to 44,,556,50624,3536.912119,1,37,2.5850535,383764,26812.1749
20210114,S92000003,Total,d,45 to 64,,532,47581,3182.782033,7,495,33.1114753,311255,20820.42878
20210114,S92000003,Total,d,60+,,307,34901,2477.622176,53,5230,371.2777278,270057,19171.34787
20210114,S92000003,Total,d,65 to 74,,90,9994,1704.695674,10,949,161.8727431,92713,15814.23354
20210114,S92000003,Total,d,75 to 84,,68,8471,2480.483505,19,1853,542.5966162,71193,20846.77868
20210114,S92000003,Total,d,85plus,,63,7298,5687.743062,21,2211,1723.157017,41947,32691.66322
20210114,S92000003,Total,d,Total,d,1619,160024,2927.62532,58,5549,101.5184779,1228179,22469.4292
20210115,S92000003,Female,,0 to 14,,45,4695,1120.233639,0,0,0,80816,19282.81187
20210115,S92000003,Female,,0 to 59,,619,69856,3426.596443,1,127,6.229640236,530037,25999.52615
20210115,S92000003,Female,,15 to 19,,56,6341,4597.826166,0,0,0,31512,22849.18753
20210115,S92000003,Female,,20 to 24,,64,8357,4961.027705,0,2,1.187274789,54367,32274.28422
20210115,S92000003,Female,,25 to 44,,229,28471,3938.638527,0,13,1.798401912,218166,30180.78089
20210115,S92000003,Female,,45 to 64,,282,26931,3487.703485,1,185,23.95845474,181296,23478.76763
20210115,S92000003,Female,,60+,,240,19509,2559.742412,25,2501,328.1519182,149838,19659.98685
20210115,S92000003,Female,,65 to 74,,63,4945,1616.943078,3,360,117.714764,47540,15544.88856
20210115,S92000003,Female,,75 to 84,,62,4656,2424.621153,11,798,415.5600687,38834,20222.88184
20210115,S92000003,Female,,85plus,,58,4969,6028.510767,11,1270,1540.794662,27344,33174.40097
20210115,S92000003,Female,,Total,d,859,89371,3190.923412,26,2628,93.83073621,679948,24277.02489
20210115,S92000003,Male,,0 to 14,,50,4719,1070.842628,0,1,0.226921515,93635,21247.79602
20210115,S92000003,Male,,0 to 59,,514,56316,2789.702335,4,197,9.758707293,430800,21340.36092
20210115,S92000003,Male,,15 to 19,,34,5179,3591.36519,0,0,0,26489,18368.73383
20210115,S92000003,Male,,20 to 24,,46,6996,4036.88359,0,1,0.577027386,40964,23637.34983
20210115,S92000003,Male,,25 to 44,,215,22583,3187.703704,0,24,3.387720361,166905,23559.47778
20210115,S92000003,Male,,45 to 64,,222,21143,2925.233128,5,316,43.7200808,131187,18150.3362
20210115,S92000003,Male,,60+,,161,15783,2441.291752,28,2782,430.3157608,121102,18731.88327
20210115,S92000003,Male,,65 to 74,,54,5165,1841.755248,6,598,213.2371033,45528,16234.54655
20210115,S92000003,Male,,75 to 84,,35,3911,2616.473548,11,1077,720.5170061,32549,21775.40207
20210115,S92000003,Male,,85plus,,19,2403,5236.891427,10,962,2096.500022,14645,31916.05283
20210115,S92000003,Male,,Total,d,675,72108,2705.525864,32,2979,111.7734724,551938,20708.97174
20210115,S92000003,Total,d,0 to 14,,95,9416,1095.151142,0,1,0.11630747,174510,20296.81666
20210115,S92000003,Total,d,0 to 59,,1133,126197,3110.329868,5,324,7.985505814,961825,23705.73805
20210115,S92000003,Total,d,15 to 19,,90,11522,4084.077697,0,0,0,58032,20569.97023
20210115,S92000003,Total,d,20 to 24,,110,15354,4492.692133,0,3,0.877821831,95454,27930.53503
20210115,S92000003,Total,d,25 to 44,,444,51068,3567.932761,0,37,2.5850535,385533,26935.76841
20210115,S92000003,Total,d,45 to 64,,504,48085,3216.495535,6,501,33.51282652,312840,20926.45239
20210115,S92000003,Total,d,60+,,401,35302,2506.089168,53,5283,375.0401981,271110,19246.10034
20210115,S92000003,Total,d,65 to 74,,117,10111,1724.652588,9,958,163.4078903,93106,15881.2683
20210115,S92000003,Total,d,75 to 84,,97,8568,2508.887106,22,1875,549.0386699,71423,20914.12742
20210115,S92000003,Total,d,85plus,,77,7375,5747.753505,21,2232,1739.523501,42037,32761.8053
