areaCode,areaName,areaType,date,age,cases,rollingSum,rollingRate,
E92000001,England,nation,12/10/2020,20_24,2187,14334,411,
E92000001,England,nation,12/10/2020,25_29,1505,8103,213.2,
E92000001,England,nation,12/10/2020,30_34,1264,7156,187.9,
E92000001,England,nation,12/10/2020,35_39,1168,6279,168.2,
E92000001,England,nation,12/10/2020,40_44,1075,5682,166.4,
E92000001,England,nation,12/10/2020,45_49,1145,6048,162.8,
E92000001,England,nation,12/10/2020,50_54,1187,6464,165.4,
E92000001,England,nation,12/10/2020,55_59,1036,5636,153.5,
E92000001,England,nation,12/10/2020,60+,2392,12313,91.4,
E92000001,England,nation,12/10/2020,60_64,786,3981,127.9,
E92000001,England,nation,12/10/2020,65_69,398,2413,86.3,
E92000001,England,nation,12/10/2020,70_74,361,1839,66.2,
E92000001,England,nation,12/10/2020,75_79,266,1358,70,
E92000001,England,nation,12/10/2020,80_84,260,1127,78.3,
E92000001,England,nation,12/10/2020,85_89,186,871,99,
E92000001,England,nation,12/10/2020,90+,135,724,140,
E92000001,England,nation,12/10/2020,unassigned,30,128,,
E92000001,England,nation,11/10/2020,00_04,176,1628,49.3,
E92000001,England,nation,11/10/2020,00_59,8325,79822,186.4,
E92000001,England,nation,11/10/2020,05_09,159,1323,37.4,
E92000001,England,nation,11/10/2020,10_14,279,2679,79.9,
E92000001,England,nation,11/10/2020,15_19,1516,16217,524.8,
E92000001,England,nation,11/10/2020,20_24,1333,14392,412.6,
E92000001,England,nation,11/10/2020,25_29,795,7746,203.8,
E92000001,England,nation,11/10/2020,30_34,788,6913,181.5,
E92000001,England,nation,11/10/2020,35_39,654,6009,160.9,
E92000001,England,nation,11/10/2020,40_44,630,5436,159.2,
E92000001,England,nation,11/10/2020,45_49,644,5797,156,
E92000001,England,nation,11/10/2020,50_54,731,6207,158.8,
E92000001,England,nation,11/10/2020,55_59,620,5475,149.2,
E92000001,England,nation,11/10/2020,60+,1322,11642,86.5,
E92000001,England,nation,11/10/2020,60_64,423,3738,120.1,
E92000001,England,nation,11/10/2020,65_69,292,2324,83.1,
E92000001,England,nation,11/10/2020,70_74,181,1758,63.3,
E92000001,England,nation,11/10/2020,75_79,153,1303,67.1,
E92000001,England,nation,11/10/2020,80_84,122,1010,70.1,
E92000001,England,nation,11/10/2020,85_89,76,808,91.8,
E92000001,England,nation,11/10/2020,90+,75,701,135.5,
E92000001,England,nation,11/10/2020,unassigned,2,137,,
E92000001,England,nation,10/10/2020,00_04,198,1620,49.1,
E92000001,England,nation,10/10/2020,00_59,8814,80279,187.5,
E92000001,England,nation,10/10/2020,05_09,148,1258,35.6,
E92000001,England,nation,10/10/2020,10_14,328,2622,78.2,
E92000001,England,nation,10/10/2020,15_19,1697,16884,546.4,
E92000001,England,nation,10/10/2020,20_24,1474,14754,423,
E92000001,England,nation,10/10/2020,25_29,848,7723,203.2,
E92000001,England,nation,10/10/2020,30_34,788,6826,179.3,
E92000001,England,nation,10/10/2020,35_39,682,5983,160.2,
E92000001,England,nation,10/10/2020,40_44,680,5368,157.2,
E92000001,England,nation,10/10/2020,45_49,697,5727,154.1,
E92000001,England,nation,10/10/2020,50_54,688,6105,156.2,
E92000001,England,nation,10/10/2020,55_59,586,5409,147.4,
E92000001,England,nation,10/10/2020,60+,1334,11364,84.4,
E92000001,England,nation,10/10/2020,60_64,451,3656,117.5,
E92000001,England,nation,10/10/2020,65_69,287,2257,80.7,
E92000001,England,nation,10/10/2020,70_74,207,1721,61.9,
E92000001,England,nation,10/10/2020,75_79,151,1274,65.6,
E92000001,England,nation,10/10/2020,80_84,108,998,69.3,
E92000001,England,nation,10/10/2020,85_89,71,797,90.6,
E92000001,England,nation,10/10/2020,90+,59,661,127.8,
E92000001,England,nation,10/10/2020,unassigned,8,144,,
E92000001,England,nation,09/10/2020,00_04,248,1615,48.9,
E92000001,England,nation,09/10/2020,00_59,11244,79975,186.8,
E92000001,England,nation,09/10/2020,05_09,204,1214,34.3,
E92000001,England,nation,09/10/2020,10_14,390,2530,75.4,
E92000001,England,nation,09/10/2020,15_19,2187,17263,558.6,
E92000001,England,nation,09/10/2020,20_24,1985,14876,426.5,
E92000001,England,nation,09/10/2020,25_29,1125,7612,200.2,
E92000001,England,nation,09/10/2020,30_34,1000,6723,176.6,
E92000001,England,nation,09/10/2020,35_39,852,5915,158.4,
E92000001,England,nation,09/10/2020,40_44,753,5190,152,
E92000001,England,nation,09/10/2020,45_49,818,5639,151.8,
E92000001,England,nation,09/10/2020,50_54,911,6040,154.6,
E92000001,England,nation,09/10/2020,55_59,771,5358,146,
E92000001,England,nation,09/10/2020,60+,1753,11183,83,
E92000001,England,nation,09/10/2020,60_64,545,3585,115.2,
E92000001,England,nation,09/10/2020,65_69,349,2200,78.7,
E92000001,England,nation,09/10/2020,70_74,251,1694,61,
E92000001,England,nation,09/10/2020,75_79,211,1249,64.4,
E92000001,England,nation,09/10/2020,80_84,147,1015,70.5,
E92000001,England,nation,09/10/2020,85_89,133,776,88.2,
E92000001,England,nation,09/10/2020,90+,117,664,128.4,
E92000001,England,nation,09/10/2020,unassigned,15,171,,
E92000001,England,nation,08/10/2020,00_04,277,1588,48.1,
E92000001,England,nation,08/10/2020,00_59,13416,78946,184.4,
E92000001,England,nation,08/10/2020,05_09,232,1139,32.2,
E92000001,England,nation,08/10/2020,10_14,448,2456,73.2,
E92000001,England,nation,08/10/2020,15_19,2790,17648,571.1,
E92000001,England,nation,08/10/2020,20_24,2502,14848,425.7,
E92000001,England,nation,08/10/2020,25_29,1293,7395,194.5,
E92000001,England,nation,08/10/2020,30_34,1105,6553,172.1,
E92000001,England,nation,08/10/2020,35_39,1013,5749,154,
E92000001,England,nation,08/10/2020,40_44,893,5066,148.4,
E92000001,England,nation,08/10/2020,45_49,928,5414,145.7,
E92000001,England,nation,08/10/2020,50_54,1019,5835,149.3,
E92000001,England,nation,08/10/2020,55_59,916,5255,143.2,
E92000001,England,nation,08/10/2020,60+,1825,10733,79.7,
E92000001,England,nation,08/10/2020,60_64,583,3473,111.6,
E92000001,England,nation,08/10/2020,65_69,377,2111,75.5,
E92000001,England,nation,08/10/2020,70_74,295,1656,59.6,
E92000001,England,nation,08/10/2020,75_79,205,1177,60.6,
E92000001,England,nation,08/10/2020,80_84,157,976,67.8,
E92000001,England,nation,08/10/2020,85_89,120,726,82.5,
E92000001,England,nation,08/10/2020,90+,88,614,118.7,
E92000001,England,nation,08/10/2020,unassigned,26,212,,
E92000001,England,nation,07/10/2020,00_04,237,1517,46,
E92000001,England,nation,07/10/2020,00_59,13208,75522,176.4,
E92000001,England,nation,07/10/2020,05_09,200,1033,29.2,
E92000001,England,nation,07/10/2020,10_14,434,2287,68.2,
E92000001,England,nation,07/10/2020,15_19,2862,17545,567.8,
E92000001,England,nation,07/10/2020,20_24,2495,14164,406.1,
E92000001,England,nation,07/10/2020,25_29,1304,7037,185.1,
E92000001,England,nation,07/10/2020,30_34,1103,6218,163.3,
E92000001,England,nation,07/10/2020,35_39,971,5408,144.8,
E92000001,England,nation,07/10/2020,40_44,839,4728,138.5,
E92000001,England,nation,07/10/2020,45_49,916,5131,138.1,
E92000001,England,nation,07/10/2020,50_54,966,5515,141.1,
E92000001,England,nation,07/10/2020,55_59,881,4939,134.6,
E92000001,England,nation,07/10/2020,60+,1970,10149,75.4,
E92000001,England,nation,07/10/2020,60_64,656,3292,105.8,
E92000001,England,nation,07/10/2020,65_69,389,1975,70.6,
E92000001,England,nation,07/10/2020,70_74,278,1591,57.2,
E92000001,England,nation,07/10/2020,75_79,201,1084,55.9,
E92000001,England,nation,07/10/2020,80_84,171,929,64.5,
E92000001,England,nation,07/10/2020,85_89,152,682,77.5,
E92000001,England,nation,07/10/2020,90+,123,596,115.2,
E92000001,England,nation,07/10/2020,unassigned,13,255,,
E92000001,England,nation,06/10/2020,00_04,230,1460,44.2,
E92000001,England,nation,06/10/2020,00_59,12541,71705,167.5,
E92000001,England,nation,06/10/2020,05_09,197,953,26.9,
E92000001,England,nation,06/10/2020,10_14,422,2086,62.2,
E92000001,England,nation,06/10/2020,15_19,2554,17304,560,
E92000001,England,nation,06/10/2020,20_24,2358,13383,383.7,
E92000001,England,nation,06/10/2020,25_29,1233,6591,173.4,
E92000001,England,nation,06/10/2020,30_34,1108,5885,154.5,
E92000001,England,nation,06/10/2020,35_39,939,5072,135.8,
E92000001,England,nation,06/10/2020,40_44,812,4423,129.5,
E92000001,England,nation,06/10/2020,45_49,900,4773,128.5,
E92000001,England,nation,06/10/2020,50_54,962,5181,132.6,
E92000001,England,nation,06/10/2020,55_59,826,4594,125.2,
E92000001,England,nation,06/10/2020,60+,1717,9280,68.9,
E92000001,England,nation,06/10/2020,60_64,537,3016,96.9,
E92000001,England,nation,06/10/2020,65_69,321,1804,64.5,
E92000001,England,nation,06/10/2020,70_74,266,1458,52.5,
E92000001,England,nation,06/10/2020,75_79,171,999,51.5,
E92000001,England,nation,06/10/2020,80_84,162,856,59.4,
E92000001,England,nation,06/10/2020,85_89,133,605,68.8,
E92000001,England,nation,06/10/2020,90+,127,542,104.8,
E92000001,England,nation,06/10/2020,unassigned,34,269,,
E92000001,England,nation,05/10/2020,00_04,262,1386,42,
E92000001,England,nation,05/10/2020,00_59,12274,66722,155.8,
E92000001,England,nation,05/10/2020,05_09,183,843,23.8,
E92000001,England,nation,05/10/2020,10_14,378,1910,56.9,
E92000001,England,nation,05/10/2020,15_19,2611,16600,537.2,
E92000001,England,nation,05/10/2020,20_24,2245,12377,354.9,
E92000001,England,nation,05/10/2020,25_29,1148,6101,160.5,
E92000001,England,nation,05/10/2020,30_34,1021,5403,141.9,
E92000001,England,nation,05/10/2020,35_39,898,4653,124.6,
E92000001,England,nation,05/10/2020,40_44,829,4074,119.3,
E92000001,England,nation,05/10/2020,45_49,894,4375,117.7,
E92000001,England,nation,05/10/2020,50_54,930,4778,122.3,
E92000001,England,nation,05/10/2020,55_59,875,4222,115,
E92000001,England,nation,05/10/2020,60+,1721,8651,64.2,
E92000001,England,nation,05/10/2020,60_64,543,2804,90.1,
E92000001,England,nation,05/10/2020,65_69,309,1688,60.4,
E92000001,England,nation,05/10/2020,70_74,280,1336,48.1,
E92000001,England,nation,05/10/2020,75_79,211,926,47.7,
E92000001,England,nation,05/10/2020,80_84,143,800,55.6,
E92000001,England,nation,05/10/2020,85_89,123,579,65.8,
E92000001,England,nation,05/10/2020,90+,112,518,100.1,
E92000001,England,nation,05/10/2020,unassigned,39,307,,
E92000001,England,nation,04/10/2020,00_04,168,1275,38.6,
E92000001,England,nation,04/10/2020,00_59,8782,61954,144.7,
E92000001,England,nation,04/10/2020,05_09,94,779,22,
E92000001,England,nation,04/10/2020,10_14,222,1772,52.8,
E92000001,England,nation,04/10/2020,15_19,2183,15550,503.2,
E92000001,England,nation,04/10/2020,20_24,1695,11410,327.1,
E92000001,England,nation,04/10/2020,25_29,772,5680,149.4,
E92000001,England,nation,04/10/2020,30_34,701,5098,133.9,
E92000001,England,nation,04/10/2020,35_39,628,4354,116.6,
E92000001,England,nation,04/10/2020,40_44,562,3767,110.3,
E92000001,England,nation,04/10/2020,45_49,574,4040,108.7,
E92000001,England,nation,04/10/2020,50_54,629,4410,112.9,
E92000001,England,nation,04/10/2020,55_59,554,3819,104,
E92000001,England,nation,04/10/2020,60+,1044,7959,59.1,
E92000001,England,nation,04/10/2020,60_64,341,2606,83.7,
E92000001,England,nation,04/10/2020,65_69,225,1590,56.9,
E92000001,England,nation,04/10/2020,70_74,144,1214,43.7,
E92000001,England,nation,04/10/2020,75_79,124,824,42.5,
E92000001,England,nation,04/10/2020,80_84,110,736,51.1,
E92000001,England,nation,04/10/2020,85_89,65,521,59.2,
E92000001,England,nation,04/10/2020,90+,35,468,90.5,
E92000001,England,nation,04/10/2020,unassigned,9,311,,
E92000001,England,nation,03/10/2020,00_04,193,1236,37.5,
E92000001,England,nation,03/10/2020,00_59,8510,58569,136.8,
E92000001,England,nation,03/10/2020,05_09,104,756,21.4,
E92000001,England,nation,03/10/2020,10_14,236,1748,52.1,
E92000001,England,nation,03/10/2020,15_19,2076,14607,472.7,
E92000001,England,nation,03/10/2020,20_24,1596,10641,305.1,
E92000001,England,nation,03/10/2020,25_29,737,5443,143.2,
E92000001,England,nation,03/10/2020,30_34,685,4794,125.9,
E92000001,England,nation,03/10/2020,35_39,614,4152,111.2,
E92000001,England,nation,03/10/2020,40_44,502,3559,104.2,
E92000001,England,nation,03/10/2020,45_49,609,3826,103,
E92000001,England,nation,03/10/2020,50_54,623,4200,107.5,
E92000001,England,nation,03/10/2020,55_59,535,3607,98.3,
E92000001,England,nation,03/10/2020,60+,1153,7514,55.8,
E92000001,England,nation,03/10/2020,60_64,380,2470,79.4,
E92000001,England,nation,03/10/2020,65_69,230,1499,53.6,
E92000001,England,nation,03/10/2020,70_74,180,1154,41.5,
E92000001,England,nation,03/10/2020,75_79,126,767,39.5,
E92000001,England,nation,03/10/2020,80_84,125,686,47.6,
E92000001,England,nation,03/10/2020,85_89,50,489,55.6,
E92000001,England,nation,03/10/2020,90+,62,449,86.8,
E92000001,England,nation,03/10/2020,unassigned,35,329,,
E92000001,England,nation,02/10/2020,00_04,221,1148,34.8,
E92000001,England,nation,02/10/2020,00_59,10215,54994,128.4,
E92000001,England,nation,02/10/2020,05_09,129,736,20.8,
E92000001,England,nation,02/10/2020,10_14,316,1711,51,
E92000001,England,nation,02/10/2020,15_19,2572,13522,437.6,
E92000001,England,nation,02/10/2020,20_24,1957,9874,283.1,
E92000001,England,nation,02/10/2020,25_29,908,5175,136.1,
E92000001,England,nation,02/10/2020,30_34,830,4553,119.6,
E92000001,England,nation,02/10/2020,35_39,686,3925,105.1,
E92000001,England,nation,02/10/2020,40_44,629,3417,100.1,
E92000001,England,nation,02/10/2020,45_49,593,3581,96.4,
E92000001,England,nation,02/10/2020,50_54,706,3946,101,
E92000001,England,nation,02/10/2020,55_59,668,3406,92.8,
E92000001,England,nation,02/10/2020,60+,1303,7020,52.1,
E92000001,England,nation,02/10/2020,60_64,433,2309,74.2,
E92000001,England,nation,02/10/2020,65_69,260,1408,50.3,
E92000001,England,nation,02/10/2020,70_74,213,1101,39.6,
E92000001,England,nation,02/10/2020,75_79,139,712,36.7,
E92000001,England,nation,02/10/2020,80_84,108,615,42.7,
E92000001,England,nation,02/10/2020,85_89,83,468,53.2,
E92000001,England,nation,02/10/2020,90+,67,407,78.7,
E92000001,England,nation,02/10/2020,unassigned,56,351,,
E92000001,England,nation,01/10/2020,00_04,206,1065,32.3,
E92000001,England,nation,01/10/2020,00_59,9992,50034,116.8,
E92000001,England,nation,01/10/2020,05_09,126,706,20,
E92000001,England,nation,01/10/2020,10_14,279,1603,47.8,
E92000001,England,nation,01/10/2020,15_19,2687,11759,380.5,
E92000001,England,nation,01/10/2020,20_24,1818,8815,252.7,
E92000001,England,nation,01/10/2020,25_29,935,4837,127.2,
E92000001,England,nation,01/10/2020,30_34,770,4251,111.6,
E92000001,England,nation,01/10/2020,35_39,672,3684,98.7,
E92000001,England,nation,01/10/2020,40_44,555,3159,92.5,
E92000001,England,nation,01/10/2020,45_49,645,3433,92.4,
E92000001,England,nation,01/10/2020,50_54,699,3650,93.4,
E92000001,England,nation,01/10/2020,55_59,600,3072,83.7,
E92000001,England,nation,01/10/2020,60+,1241,6443,47.8,
E92000001,England,nation,01/10/2020,60_64,402,2108,67.7,
E92000001,England,nation,01/10/2020,65_69,241,1324,47.3,
E92000001,England,nation,01/10/2020,70_74,230,1006,36.2,
E92000001,England,nation,01/10/2020,75_79,112,637,32.8,
E92000001,England,nation,01/10/2020,80_84,110,565,39.2,
E92000001,England,nation,01/10/2020,85_89,76,432,49.1,
E92000001,England,nation,01/10/2020,90+,70,371,71.7,
E92000001,England,nation,01/10/2020,unassigned,69,351,,
E92000001,England,nation,30/09/2020,00_04,180,976,29.6,
E92000001,England,nation,30/09/2020,00_59,9391,45482,106.2,
E92000001,England,nation,30/09/2020,05_09,120,666,18.8,
E92000001,England,nation,30/09/2020,10_14,233,1545,46.1,
E92000001,England,nation,30/09/2020,15_19,2621,9856,318.9,
E92000001,England,nation,30/09/2020,20_24,1714,7886,226.1,
E92000001,England,nation,30/09/2020,25_29,858,4522,119,
E92000001,England,nation,30/09/2020,30_34,770,4058,106.6,
E92000001,England,nation,30/09/2020,35_39,635,3526,94.4,
E92000001,England,nation,30/09/2020,40_44,534,3016,88.3,
E92000001,England,nation,30/09/2020,45_49,558,3201,86.1,
E92000001,England,nation,30/09/2020,50_54,632,3394,86.9,
E92000001,England,nation,30/09/2020,55_59,536,2836,77.3,
E92000001,England,nation,30/09/2020,60+,1101,5984,44.4,
E92000001,England,nation,30/09/2020,60_64,380,1982,63.7,
E92000001,England,nation,30/09/2020,65_69,218,1234,44.1,
E92000001,England,nation,30/09/2020,70_74,145,871,31.3,
E92000001,England,nation,30/09/2020,75_79,116,595,30.7,
E92000001,England,nation,30/09/2020,80_84,98,522,36.3,
E92000001,England,nation,30/09/2020,85_89,75,422,48,
E92000001,England,nation,30/09/2020,90+,69,358,69.2,
E92000001,England,nation,30/09/2020,unassigned,27,349,,
E92000001,England,nation,29/09/2020,00_04,156,912,27.6,
E92000001,England,nation,29/09/2020,00_59,7558,41166,96.1,
E92000001,England,nation,29/09/2020,05_09,87,655,18.5,
E92000001,England,nation,29/09/2020,10_14,246,1538,45.9,
E92000001,England,nation,29/09/2020,15_19,1850,7952,257.3,
E92000001,England,nation,29/09/2020,20_24,1352,6953,199.3,
E92000001,England,nation,29/09/2020,25_29,743,4279,112.6,
E92000001,England,nation,29/09/2020,30_34,626,3788,99.5,
E92000001,England,nation,29/09/2020,35_39,520,3348,89.7,
E92000001,England,nation,29/09/2020,40_44,463,2893,84.7,
E92000001,England,nation,29/09/2020,45_49,502,3049,82.1,
E92000001,England,nation,29/09/2020,50_54,559,3136,80.3,
E92000001,England,nation,29/09/2020,55_59,454,2663,72.5,
E92000001,England,nation,29/09/2020,60+,1088,5607,41.6,
E92000001,England,nation,29/09/2020,60_64,325,1826,58.7,
E92000001,England,nation,29/09/2020,65_69,205,1163,41.6,
E92000001,England,nation,29/09/2020,70_74,144,821,29.5,
E92000001,England,nation,29/09/2020,75_79,98,562,29,
E92000001,England,nation,29/09/2020,80_84,106,492,34.2,
E92000001,England,nation,29/09/2020,85_89,107,405,46,
E92000001,England,nation,29/09/2020,90+,103,338,65.3,
E92000001,England,nation,29/09/2020,unassigned,72,412,,
E92000001,England,nation,28/09/2020,00_04,151,851,25.8,
E92000001,England,nation,28/09/2020,00_59,7506,38173,89.1,
E92000001,England,nation,28/09/2020,05_09,119,658,18.6,
E92000001,England,nation,28/09/2020,10_14,240,1509,45,
E92000001,England,nation,28/09/2020,15_19,1561,6640,214.9,
E92000001,England,nation,28/09/2020,20_24,1278,6285,180.2,
E92000001,England,nation,28/09/2020,25_29,727,4093,107.7,
E92000001,England,nation,28/09/2020,30_34,716,3664,96.2,
E92000001,England,nation,28/09/2020,35_39,599,3260,87.3,
E92000001,England,nation,28/09/2020,40_44,522,2816,82.5,
E92000001,England,nation,28/09/2020,45_49,559,2895,77.9,
E92000001,England,nation,28/09/2020,50_54,562,2970,76,
E92000001,England,nation,28/09/2020,55_59,472,2532,69,
E92000001,England,nation,28/09/2020,60+,1029,5253,39,
E92000001,England,nation,28/09/2020,60_64,345,1725,55.4,
E92000001,England,nation,28/09/2020,65_69,211,1110,39.7,
E92000001,England,nation,28/09/2020,70_74,158,775,27.9,
E92000001,England,nation,28/09/2020,75_79,109,546,28.1,
E92000001,England,nation,28/09/2020,80_84,79,450,31.3,
E92000001,England,nation,28/09/2020,85_89,65,359,40.8,
E92000001,England,nation,28/09/2020,90+,62,288,55.7,
E92000001,England,nation,28/09/2020,unassigned,43,396,,
E92000001,England,nation,27/09/2020,00_04,129,790,23.9,
E92000001,England,nation,27/09/2020,00_59,5397,34747,81.1,
E92000001,England,nation,27/09/2020,05_09,71,646,18.3,
E92000001,England,nation,27/09/2020,10_14,198,1493,44.5,
E92000001,England,nation,27/09/2020,15_19,1240,5508,178.2,
E92000001,England,nation,27/09/2020,20_24,926,5595,160.4,
E92000001,England,nation,27/09/2020,25_29,535,3851,101.3,
E92000001,England,nation,27/09/2020,30_34,397,3386,88.9,
E92000001,England,nation,27/09/2020,35_39,426,3059,81.9,
E92000001,England,nation,27/09/2020,40_44,354,2642,77.4,
E92000001,England,nation,27/09/2020,45_49,360,2657,71.5,
E92000001,England,nation,27/09/2020,50_54,419,2777,71.1,
E92000001,England,nation,27/09/2020,55_59,342,2343,63.8,
E92000001,England,nation,27/09/2020,60+,599,4781,35.5,
E92000001,England,nation,27/09/2020,60_64,205,1564,50.3,
E92000001,England,nation,27/09/2020,65_69,134,1009,36.1,
E92000001,England,nation,27/09/2020,70_74,84,697,25.1,
E92000001,England,nation,27/09/2020,75_79,67,502,25.9,
E92000001,England,nation,27/09/2020,80_84,60,417,29,
E92000001,England,nation,27/09/2020,85_89,33,340,38.6,
E92000001,England,nation,27/09/2020,90+,16,252,48.7,
E92000001,England,nation,27/09/2020,unassigned,27,415,,
E92000001,England,nation,26/09/2020,00_04,105,791,24,
E92000001,England,nation,26/09/2020,00_59,4935,33417,78,
E92000001,England,nation,26/09/2020,05_09,84,694,19.6,
E92000001,England,nation,26/09/2020,10_14,199,1500,44.7,
E92000001,England,nation,26/09/2020,15_19,991,4699,152.1,
E92000001,England,nation,26/09/2020,20_24,829,5243,150.3,
E92000001,England,nation,26/09/2020,25_29,469,3794,99.8,
E92000001,England,nation,26/09/2020,30_34,444,3398,89.2,
E92000001,England,nation,26/09/2020,35_39,387,3052,81.7,
E92000001,England,nation,26/09/2020,40_44,360,2613,76.5,
E92000001,England,nation,26/09/2020,45_49,364,2615,70.4,
E92000001,England,nation,26/09/2020,50_54,369,2725,69.7,
E92000001,England,nation,26/09/2020,55_59,334,2293,62.5,
E92000001,England,nation,26/09/2020,60+,659,4698,34.9,
E92000001,England,nation,26/09/2020,60_64,219,1543,49.6,
E92000001,England,nation,26/09/2020,65_69,139,983,35.1,
E92000001,England,nation,26/09/2020,70_74,127,690,24.8,
E92000001,England,nation,26/09/2020,75_79,71,500,25.8,
E92000001,England,nation,26/09/2020,80_84,54,399,27.7,
E92000001,England,nation,26/09/2020,85_89,29,333,37.9,
E92000001,England,nation,26/09/2020,90+,20,250,48.3,
E92000001,England,nation,26/09/2020,unassigned,57,427,,
E92000001,England,nation,25/09/2020,00_04,138,808,24.5,
E92000001,England,nation,25/09/2020,00_59,5255,32171,75.1,
E92000001,England,nation,25/09/2020,05_09,99,706,20,
E92000001,England,nation,25/09/2020,10_14,208,1511,45,
E92000001,England,nation,25/09/2020,15_19,809,4124,133.5,
E92000001,England,nation,25/09/2020,20_24,898,4956,142.1,
E92000001,England,nation,25/09/2020,25_29,570,3757,98.8,
E92000001,England,nation,25/09/2020,30_34,528,3326,87.3,
E92000001,England,nation,25/09/2020,35_39,445,3023,81,
E92000001,England,nation,25/09/2020,40_44,371,2561,75,
E92000001,England,nation,25/09/2020,45_49,445,2532,68.1,
E92000001,England,nation,25/09/2020,50_54,410,2646,67.7,
E92000001,England,nation,25/09/2020,55_59,334,2221,60.5,
E92000001,England,nation,25/09/2020,60+,726,4482,33.3,
E92000001,England,nation,25/09/2020,60_64,232,1471,47.3,
E92000001,England,nation,25/09/2020,65_69,176,940,33.6,
E92000001,England,nation,25/09/2020,70_74,118,638,23,
E92000001,England,nation,25/09/2020,75_79,64,471,24.3,
E92000001,England,nation,25/09/2020,80_84,58,382,26.5,
E92000001,England,nation,25/09/2020,85_89,47,332,37.7,
E92000001,England,nation,25/09/2020,90+,31,248,47.9,
E92000001,England,nation,25/09/2020,unassigned,56,419,,
E92000001,England,nation,24/09/2020,00_04,117,779,23.6,
E92000001,England,nation,24/09/2020,00_59,5440,30684,71.7,
E92000001,England,nation,24/09/2020,05_09,86,712,20.1,
E92000001,England,nation,24/09/2020,10_14,221,1505,44.9,
E92000001,England,nation,24/09/2020,15_19,784,3668,118.7,
E92000001,England,nation,24/09/2020,20_24,889,4615,132.3,
E92000001,England,nation,24/09/2020,25_29,620,3652,96.1,
E92000001,England,nation,24/09/2020,30_34,577,3193,83.9,
E92000001,England,nation,24/09/2020,35_39,514,2957,79.2,
E92000001,England,nation,24/09/2020,40_44,412,2512,73.6,
E92000001,England,nation,24/09/2020,45_49,413,2393,64.4,
E92000001,England,nation,24/09/2020,50_54,443,2566,65.7,
E92000001,England,nation,24/09/2020,55_59,364,2132,58.1,
E92000001,England,nation,24/09/2020,60+,782,4234,31.4,
E92000001,England,nation,24/09/2020,60_64,276,1422,45.7,
E92000001,England,nation,24/09/2020,65_69,151,853,30.5,
E92000001,England,nation,24/09/2020,70_74,95,580,20.9,
E92000001,England,nation,24/09/2020,75_79,70,456,23.5,
E92000001,England,nation,24/09/2020,80_84,67,361,25.1,
E92000001,England,nation,24/09/2020,85_89,66,317,36,
E92000001,England,nation,24/09/2020,90+,57,245,47.4,
E92000001,England,nation,24/09/2020,unassigned,67,391,,
E92000001,England,nation,23/09/2020,00_04,116,749,22.7,
E92000001,England,nation,23/09/2020,00_59,5075,28699,67,
E92000001,England,nation,23/09/2020,05_09,109,724,20.5,
E92000001,England,nation,23/09/2020,10_14,226,1469,43.8,
E92000001,England,nation,23/09/2020,15_19,717,3203,103.6,
E92000001,England,nation,23/09/2020,20_24,781,4208,120.6,
E92000001,England,nation,23/09/2020,25_29,615,3449,90.7,
E92000001,England,nation,23/09/2020,30_34,500,2973,78.1,
E92000001,England,nation,23/09/2020,35_39,457,2808,75.2,
E92000001,England,nation,23/09/2020,40_44,411,2405,70.4,
E92000001,England,nation,23/09/2020,45_49,406,2278,61.3,
E92000001,England,nation,23/09/2020,50_54,374,2431,62.2,
E92000001,England,nation,23/09/2020,55_59,363,2002,54.5,
E92000001,England,nation,23/09/2020,60+,724,3916,29.1,
E92000001,England,nation,23/09/2020,60_64,224,1306,42,
E92000001,England,nation,23/09/2020,65_69,147,785,28.1,
E92000001,England,nation,23/09/2020,70_74,95,555,20,
E92000001,England,nation,23/09/2020,75_79,83,435,22.4,
E92000001,England,nation,23/09/2020,80_84,68,328,22.8,
E92000001,England,nation,23/09/2020,85_89,58,290,33,
E92000001,England,nation,23/09/2020,90+,49,217,42,
E92000001,England,nation,23/09/2020,unassigned,90,345,,
E92000001,England,nation,22/09/2020,00_04,95,706,21.4,
E92000001,England,nation,22/09/2020,00_59,4565,26865,62.7,
E92000001,England,nation,22/09/2020,05_09,90,699,19.8,
E92000001,England,nation,22/09/2020,10_14,217,1393,41.5,
E92000001,England,nation,22/09/2020,15_19,538,2772,89.7,
E92000001,England,nation,22/09/2020,20_24,684,3881,111.3,
E92000001,England,nation,22/09/2020,25_29,557,3244,85.3,
E92000001,England,nation,22/09/2020,30_34,502,2820,74.1,
E92000001,England,nation,22/09/2020,35_39,432,2639,70.7,
E92000001,England,nation,22/09/2020,40_44,386,2299,67.3,
E92000001,England,nation,22/09/2020,45_49,348,2176,58.6,
E92000001,England,nation,22/09/2020,50_54,393,2357,60.3,
E92000001,England,nation,22/09/2020,55_59,323,1879,51.2,
E92000001,England,nation,22/09/2020,60+,734,3682,27.3,
E92000001,England,nation,22/09/2020,60_64,224,1228,39.5,
E92000001,England,nation,22/09/2020,65_69,152,731,26.1,
E92000001,England,nation,22/09/2020,70_74,98,529,19,
E92000001,England,nation,22/09/2020,75_79,82,412,21.2,
E92000001,England,nation,22/09/2020,80_84,64,308,21.4,
E92000001,England,nation,22/09/2020,85_89,61,261,29.7,
E92000001,England,nation,22/09/2020,90+,53,213,41.2,
E92000001,England,nation,22/09/2020,unassigned,56,265,,
